rank	word	frequency
1570	dixhitale	56
1571	dokument	56
1572	europiane	56
1573	gatshëm	56
1574	jetuar	56
1575	kishe	56
1576	kohore	56
1577	kontrollin	56
1578	kuptoi	56
1579	kërkesës	56
1580	lejon	56
1581	lëvizjes	56
1582	mendojnë	56
1583	miq	56
1584	ndihmon	56
1585	prekur	56
1586	përdorimi	56
1587	përgjithësisht	56
1588	realizimin	56
1589	rregullat	56
1590	shpenzimet	56
1591	shprehje	56
1592	shpëtuar	56
1593	ushtarak	56
1594	zgjidhjen	56
1595	zhdukur	56
1596	zonë	56
1597	Kosovën	55
1598	Republikën	55
1599	Rusinë	55
1600	Serbi	55
1601	Shkodër	55
1602	ati	55
1603	autorit	55
1604	burrat	55
1605	familjet	55
1606	format	55
1607	kuptohet	55
1608	mbase	55
1609	ndihmojnë	55
1610	ndikojnë	55
1611	parashikuar	55
1612	pastër	55
1613	politikave	55
1614	përgatitur	55
1615	përsipër	55
1616	pёr	55
1617	qytetare	55
1618	rasti	55
1619	shtrat	55
1620	sotëm	55
1621	tërësi	55
1622	vazhduar	55
1623	vendimin	55
1624	zgjati	55
1625	Demokratike	54
1626	Jam	54
1627	Kinë	54
1628	Lulzim	54
1629	Sigurimit	54
1630	ardhshme	54
1631	arsyet	54
1632	bashkuar	54
1633	ditëve	54
1634	është	54
1635	fillimit	54
1636	flasim	54
1637	frika	54
1638	gjumë	54
1639	gjurmë	54
1640	grupe	54
1641	heshtje	54
1642	hollë	54
1643	interesit	54
1644	kot	54
1645	kulturë	54
1646	kusht	54
1647	lutem	54
1648	makina	54
1649	mbetej	54
1650	mendim	54
1651	mezi	54
1652	niveli	54
1653	nëntë	54
1654	ofruar	54
1655	publikut	54
1656	rruga	54
1657	shtetin	54
1658	shëndetin	54
1659	spital	54
1660	thekson	54
1661	tokës	54
1662	varet	54
1663	veprimtarinë	54
1664	vetmja	54
1665	vlerësuar	54
1666	zërin	54
1667	çështjen	54
1668	“të	54
1669	Cloud	53
1670	Europës	53
1671	Kryeministri	53
1672	Kuvendit	53
1673	Ministrisë	53
1674	analizë	53
1675	bashkëkohore	53
1676	bisedimet	53
1677	dashuria	53
1678	errët	53
1679	flasin	53
1680	gabuar	53
1681	gjendej	53
1682	gjente	53
1683	gjithëve	53
1684	hije	53
1685	interesave	53
1686	kafshët	53
1687	komuniteteve	53
1688	konsideruar	53
1689	kontrollit	53
1690	kthehej	53
1691	librat	53
1692	librit	53
1693	liri	53
1694	masa	53
1695	mendimi	53
1696	mujore	53
1697	negative	53
1698	nevojat	53
1699	njërën	53
1700	njësi	53
1701	njё	53
1702	policisë	53
1703	prodhimin	53
1704	punësimit	53
1705	përfshihen	53
1706	rrit	53
1707	shihni	53
1708	shkrimtarit	53
1709	shoqëria	53
1710	thuash	53
1711	tënd	53
1712	votimit	53
1713	zgjuar	53
1714	Amerikës	52
1715	Duka	52
1716	Evropë	52
1717	Gjermani	52
1718	Komisioni	52
1719	Komunitetit	52
1720	Megjithëse	52
1721	NË	52
1722	PD-së	52
1723	Qendror	52
1724	Vlorë	52
1725	anëtarë	52
1726	arsimin	52
1727	autoritetet	52
1728	burg	52
1729	buzët	52
1730	dhanë	52
1731	dini	52
1732	dinin	52
1733	dëgjonte	52
1734	fotografi	52
1735	fuqishme	52
1736	gjuhësore	52
1737	grupet	52
1738	japë	52
1739	jetonin	52
1740	kokës	52
1741	kënaqësi	52
1742	libri	52
1743	ndjeu	52
1744	ndryshimi	52
1745	nr	52
1746	patën	52
1747	prill	52
1748	pëlqen	52
1749	përfshijnë	52
1750	përgjegjësi	52
1751	qëndrim	52
1752	rregull	52
1753	rëndësinë	52
1754	shërbimit	52
1755	sigurinë	52
1756	teknike	52
1757	tutje	52
1758	vajzës	52
1759	vlerën	52
1760	vë	52
1761	vështrim	52
1762	ëma	52
1763	Apo	51
1764	Historia	51
1765	OKB-së	51
1766	aktivitetet	51
1767	ashpër	51
1768	aspektin	51
1769	besimin	51
1770	djalit	51
1771	duam	51
1772	faktorëve	51
1773	faqen	51
1774	faqet	51
1775	fenë	51
1776	hyri	51
1777	individuale	51
1778	klientët	51
1779	korrik	51
1780	kuptonte	51
1781	kushtetuese	51
1782	libra	51
1783	majtë	51
1784	mjet	51
1785	model	51
1786	mënyre	51
1787	nisën	51
1788	nivelet	51
1789	njësoj	51
1790	parimet	51
1791	partive	51
1792	pata	51
1793	qershor	51
1794	qëndruar	51
1795	rezulton	51
1796	shmangur	51
1797	shpirt	51
1798	shpirtin	51
1799	shumti	51
1800	veprim	51
1801	vija	51
1802	zhvillimet	51
1803	çuar	51
1804	Hoxhës	50
1805	Ilir	50
1806	K.	50
1807	Kombëtare	50
1808	Le	50
1809	Lulushe	50
1810	Parë	50
1811	Shkurt	50
1812	Ukrainën	50
1813	ballkanike	50
1814	diplomacisë	50
1815	direkt	50
1816	faktorët	50
1817	fatin	50
1818	hynte	50
1819	jesh	50
1820	konsiderueshme	50
1821	kujtimet	50
1822	kushteve	50
1823	mbajnë	50
1824	mbrojtje	50
1825	merrej	50
1826	mjedis	50
1827	mundi	50
1828	numrit	50
1829	prodhuar	50
1830	përkatësisht	50
1831	përvojë	50
1832	qindra	50
1833	qëndrimin	50
1834	së	50
1835	shpirtërore	50
1836	shqetësuar	50
1837	shtëpitë	50
1838	studimeve	50
1839	takimin	50
1840	thoshin	50
1841	veprën	50
1842	»	50
1843	Banka	49
1844	Durrës	49
1845	Greqisë	49
1846	Ishin	49
1847	Kadaresë	49
1848	Ndër	49
1849	Pak	49
1850	armë	49
1851	autorë	49
1852	besuar	49
1853	detyra	49
1854	detyrën	49
1855	dilnin	49
1856	energji	49
1857	familjeve	49
1858	forca	49
1859	gjakut	49
1860	idenë	49
1861	institucione	49
1862	keqe	49
1863	kompjuter	49
1864	krijojnë	49
1865	mbanin	49
1866	muajit	49
1867	mungesës	49
1868	natyrën	49
1869	njëjtë	49
1870	pah	49
1871	produkteve	49
1872	pushteti	49
1873	përgjigjur	49
1874	përjashtim	49
1875	qendrore	49
1876	qyteteve	49
1877	sektorin	49
1878	shenja	49
1879	shi	49
1880	shpresë	49
1881	shëndetësore	49
1882	sëmundjes	49
1883	uji	49
1884	ujit	49
1885	ushtrimit	49
1886	vazhdueshëm	49
1887	vegjël	49
1888	vendosën	49
1889	çështja	49
1890	Beratit	48
1891	Këta	48
1892	Pavarësisht	48
1893	Përse	48
1894	Shkodrës	48
1895	bashkëpunimit	48
1896	besim	48
1897	biznesit	48
1898	dakord	48
1899	dashurisë	48
1900	donin	48
1901	emrat	48
1902	fillimin	48
1903	institucionale	48
1904	ishe	48
1905	jeton	48
1906	jote	48
1907	kalon	48
1908	kombit	48
1909	krejtësisht	48
1910	lindi	48
1911	martuar	48
1912	mbledhjen	48
1913	mëparshme	48
1914	ndikimin	48
1915	ngjitur	48
1916	ngriti	48
1917	projektit	48
1918	publikun	48
1919	përfundimisht	48
1920	rrugëve	48
1921	shfaq	48
1922	shkrimtari	48
1923	shpejtësi	48
1924	tetor	48
1925	the	48
1926	trajtuar	48
1927	ushqim	48
1928	vdekja	48
1929	vlerësimit	48
1930	zemra	48
1931	zinte	48
1932	“Po	48
1933	Ahmet	47
1934	Gjermania	47
1935	Sapo	47
1936	Shumica	47
1937	barabartë	47
1938	bazohet	47
1939	butë	47
1940	dijeni	47
1941	dora	47
1942	egër	47
1943	fillimi	47
1944	fundin	47
1945	kategori	47
1946	kishës	47
1947	klimatike	47
1948	komplekse	47
1949	komunitetit	47
1950	kryeministri	47
1951	kufijve	47
1952	kujtime	47
1953	kujton	47
1954	kënaqur	47
1955	kërkim	47
1956	ligjin	47
1957	mëngjesit	47
1958	nevojën	47
1959	nxënësve	47
1960	politika	47
1961	pranishëm	47
1962	punojnë	47
1963	punonte	47
1964	përdorim	47
1965	përmbajtje	47
1966	përshtypje	47
1967	qendra	47
1968	qëndrueshme	47
1969	rajonin	47
1970	realitet	47
1971	relativisht	47
1972	sallën	47
1973	shkollën	47
1974	territorin	47
1975	thosha	47
1976	trup	47
1977	veprimtari	47
1978	vijim	47
1979	vështirësi	47
1980	Ali	46
1981	Gjithsesi	46
1982	Nëna	46
1983	Prishtinës	46
1984	Sikur	46
1985	Sovjetik	46
1986	aftësi	46
1987	autorët	46
1988	dashurinë	46
1989	dëshmi	46
1990	fati	46
1991	fillonte	46
1992	gazeta	46
1993	heshtur	46
1994	kafshë	46
1995	kaluarën	46
1996	kineze	46
1997	krahët	46
1998	kritike	46
1999	kryetar	46
2000	largët	46
2001	lirinë	46
2002	mbajti	46
2003	muajt	46
2004	natyrisht	46
2005	ndihmës	46
2006	nivelit	46
2007	opozitës	46
2008	paratë	46
2009	patjetër	46
2010	prisnin	46
2011	qëndrimi	46
2012	rajonal	46
2013	romanit	46
2014	rrethanat	46
2015	serioze	46
2016	shkollave	46
2017	shohin	46
2018	shokët	46
2019	strategjike	46
2020	strukturave	46
2021	takimi	46
2022	tjetrit	46
2023	vdekjen	46
2024	veprimet	46
2025	vetvete	46
2026	vështira	46
2027	zyrën	46
