rank	word	frequency
1526	چلتا	77
1527	کاروں	77
1528	کرایا	77
1529	۔ان	77
1530	انہی	76
1531	دیکھی	76
1532	رشید	76
1533	سوا	76
1534	سکون	76
1535	صنعت	76
1536	غذا	76
1537	فیس	76
1538	نواب	76
1539	ویکسین	76
1540	ڈر	76
1541	گلی	76
1542	اقدار	75
1543	بازار	75
1544	بیچ	75
1545	تجربہ	75
1546	تشدد	75
1547	جاؤ	75
1548	جیل	75
1549	دوسروں	75
1550	صدارت	75
1551	ضروریات	75
1552	فرض	75
1553	لگیں	75
1554	مدت	75
1555	مشرقی	75
1556	وضاحت	75
1557	پانے	75
1558	چپ	75
1559	؟“	74
1560	ابا	74
1561	استحکام	74
1562	اشیاء	74
1563	اقتدار	74
1564	بھیج	74
1565	بیگ	74
1566	تیسری	74
1567	حضور	74
1568	دورے	74
1569	دیکھیں	74
1570	سازی	74
1571	سیاحت	74
1572	شمالی	74
1573	قدرت	74
1574	لیتی	74
1575	مراد	74
1576	مساوات	74
1577	مشکلات	74
1578	نجی	74
1579	نصاب	74
1580	نفرت	74
1581	ویڈیو	74
1582	ڈگری	74
1583	کرلیا	74
1584	گھروں	74
1585	ہا	74
1586	یورپ	74
1587	احترام	73
1588	اماں	73
1589	اولاد	73
1590	بخش	73
1591	برا	73
1592	برطانوی	73
1593	بڑھنے	73
1594	حساب	73
1595	خشک	73
1596	داخلہ	73
1597	روایتی	73
1598	قائداعظم	73
1599	قریبی	73
1600	قوالی	73
1601	لائے	73
1602	لہٰذا	73
1603	مارکیٹ	73
1604	مرکز	73
1605	موجودگی	73
1606	نزدیک	73
1607	پڑھا	73
1608	کمال	73
1609	آٹھ	72
1610	اسمبلی	72
1611	اندھیرے	72
1612	آف	72
1613	بائیں	72
1614	تفصیلی	72
1615	تنظیم	72
1616	درختوں	72
1617	دفعہ	72
1618	صلی	72
1619	عادت	72
1620	غلطی	72
1621	منعقد	72
1622	نکلا	72
1623	ون	72
1624	پریشانی	72
1625	چور	72
1626	کہتا	72
1627	آسمان	71
1628	افسوس	71
1629	انتخابات	71
1630	ایوارڈ	71
1631	ایکٹ	71
1632	برف	71
1633	تجربات	71
1634	فٹ	71
1635	قید	71
1636	مرحلے	71
1637	مرزا	71
1638	مشترکہ	71
1639	مقاصد	71
1640	ملکوں	71
1641	میسر	71
1642	پرانے	71
1643	پلیٹ	71
1644	کارروائی	71
1645	کاروباری	71
1646	کانفرنس	71
1647	آمد	70
1648	ارادہ	70
1649	اعداد	70
1650	آباد	70
1651	بولے	70
1652	بیشتر	70
1653	تجارتی	70
1654	تحقیقی	70
1655	جوش	70
1656	حالیہ	70
1657	دوستی	70
1658	دیکھنا	70
1659	صوبائی	70
1660	عائد	70
1661	لڑکیوں	70
1662	ملتان	70
1663	ملتے	70
1664	ڈالی	70
1665	کاروبار	70
1666	گورنر	70
1667	ہزاروں	70
1668	ہمت	70
1669	آرہی	69
1670	آگئی	69
1671	اسرائیل	69
1672	انفرادی	69
1673	بدولت	69
1674	بڑھتی	69
1675	توڑ	69
1676	جاؤں	69
1677	سائنسی	69
1678	شب	69
1679	طلبہ	69
1680	قطر	69
1681	لایا	69
1682	محروم	69
1683	مستقل	69
1684	مفید	69
1685	منفرد	69
1686	منی	69
1687	وار	69
1688	ولی	69
1689	چوری	69
1690	ک	69
1691	کوششوں	69
1692	اتار	68
1693	اسپتال	68
1694	درخت	68
1695	دینی	68
1696	رام	68
1697	روزانہ	68
1698	شعبوں	68
1699	شوکت	68
1700	قدرتی	68
1701	مولوی	68
1702	نسبت	68
1703	ٹرین	68
1704	پیشہ	68
1705	چکر	68
1706	چہ	68
1707	کپ	68
1708	گرفتار	68
1709	گیٹ	68
1710	آنا	67
1711	امارات	67
1712	ایچ	67
1713	براہ	67
1714	بیک	67
1715	تفصیلات	67
1716	تقلید	67
1717	جنگل	67
1718	خانہ	67
1719	دان	67
1720	سوار	67
1721	غزل	67
1722	مخدوم	67
1723	مظاہرہ	67
1724	معاشرتی	67
1725	معاہدے	67
1726	نفسیاتی	67
1727	ٹوٹ	67
1728	چلتے	67
1729	کرسکتے	67
1730	کہتی	67
1731	آنسو	66
1732	اطمینان	66
1733	بارہ	66
1734	بازی	66
1735	بلیک	66
1736	حقائق	66
1737	خطے	66
1738	درجے	66
1739	دوا	66
1740	دکھ	66
1741	روڈ	66
1742	زخمی	66
1743	سمجھتا	66
1744	شہری	66
1745	صلاحیتوں	66
1746	طلباء	66
1747	فیصل	66
1748	قیمتوں	66
1749	لوٹ	66
1750	لگائے	66
1751	م	66
1752	پڑھتے	66
1753	کانگریس	66
1754	کھلا	66
1755	گوگل	66
1756	ں	66
1757	احتجاج	65
1758	اختر	65
1759	آر	65
1760	اگست	65
1761	رہنمائی	65
1762	ریلوے	65
1763	سگریٹ	65
1764	ظلم	65
1765	غائب	65
1766	لگتے	65
1767	معمول	65
1768	منسلک	65
1769	نشان	65
1770	پرانی	65
1771	کھل	65
1772	ہدف	65
1773	یار	65
1774	یوسف	65
1775	اخلاقی	64
1776	اشیا	64
1777	اعتراف	64
1778	ایران	64
1779	برادری	64
1780	تنگ	64
1781	جز	64
1782	دائیں	64
1783	دلی	64
1784	راج	64
1785	سندھی	64
1786	سیریز	64
1787	شاندار	64
1788	مزاج	64
1789	می	64
1790	میجر	64
1791	پذیر	64
1792	پیدائش	64
1793	چونک	64
1794	کنارے	64
1795	گاہ	64
1796	گلوکارہ	64
1797	ہٹ	64
1798	اتھارٹی	63
1799	ارشاد	63
1800	ارے	63
1801	ت	63
1802	تباہ	63
1803	خرید	63
1804	عشق	63
1805	مستحکم	63
1806	مہمان	63
1807	نقل	63
1808	نوکری	63
1809	ٹوئٹر	63
1810	پھول	63
1811	کش	63
1812	کلچر	63
1813	آگیا	62
1814	آۓ	62
1815	انکی	62
1816	بحالی	62
1817	سادہ	62
1818	سنگھ	62
1819	سورج	62
1820	سیکرٹری	62
1821	علوم	62
1822	لازمی	62
1823	محل	62
1824	مرض	62
1825	مسکرا	62
1826	مشرق	62
1827	واقف	62
1828	وجوہات	62
1829	پیک	62
1830	گردن	62
1831	گو	62
1832	گڑھ	62
1833	گہرا	62
1834	یکساں	62
1835	انسانیت	61
1836	انٹر	61
1837	اک	61
1838	اہتمام	61
1839	برصغیر	61
1840	بھرے	61
1841	جنت	61
1842	جنسی	61
1843	درآمد	61
1844	دلچسپ	61
1845	ساڑھے	61
1846	سنگین	61
1847	سوالات	61
1848	سیر	61
1849	عزم	61
1850	قسمت	61
1851	لگائی	61
1852	محترمہ	61
1853	مخاطب	61
1854	مخالف	61
1855	میٹر	61
1856	نشانہ	61
1857	نصرت	61
1858	نوجوانوں	61
1859	نومبر	61
1860	نکلنے	61
1861	نکلے	61
1862	ورزش	61
1863	کرسی	61
1864	گاڑیوں	61
1865	گل	61
1866	ہوجائے	61
1867	اختلاف	60
1868	انعقاد	60
1869	اکبر	60
1870	باقاعدہ	60
1871	بدن	60
1872	تجربے	60
1873	ترجیح	60
1874	تصدیق	60
1875	تناظر	60
1876	جسمانی	60
1877	جوڑ	60
1878	جیت	60
1879	حوالہ	60
1880	خورشید	60
1881	دائرہ	60
1882	سالوں	60
1883	سرحد	60
1884	سماعت	60
1885	ضلع	60
1886	طاقتور	60
1887	طبیعت	60
1888	فوائد	60
1889	لال	60
1890	نیک	60
1891	وابستہ	60
1892	واحد	60
1893	ہندوستانی	60
1894	ہوسکتی	60
1895	۔میں	60
1896	آرہا	59
1897	امین	59
1898	انگیز	59
1899	بہو	59
1900	بیٹھی	59
1901	تشریف	59
1902	تیسرے	59
1903	جات	59
1904	جمہوریت	59
1905	جیب	59
1906	داس	59
1907	دراز	59
1908	روایات	59
1909	ستمبر	59
1910	سوچنے	59
1911	شہروں	59
1912	طبقے	59
1913	قد	59
1914	لمحے	59
1915	محبوب	59
1916	موسمیاتی	59
1917	موٹر	59
1918	نیم	59
1919	پھیل	59
1920	کرسکتا	59
1921	کرلی	59
1922	گندم	59
1923	آگئے	58
1924	اصولوں	58
1925	اضافی	58
1926	افسر	58
1927	افسران	58
1928	اقسام	58
1929	الزام	58
1930	بحران	58
1931	ذہانت	58
1932	رانو	58
1933	رضی	58
1934	رفتہ	58
1935	روس	58
1936	سلام	58
1937	سونے	58
1938	سہولیات	58
1939	شہید	58
1940	طالبات	58
1941	عدالتی	58
1942	غصے	58
1943	غم	58
1944	قدرے	58
1945	ماسٹر	58
1946	مد	58
1947	معاشرہ	58
1948	ملین	58
1949	ممتاز	58
1950	کےلیے	58
1951	،اس	57
1952	آمدنی	57
1953	آپس	57
1954	انتظامیہ	57
1955	آغاز	57
1956	بزرگ	57
1957	بنتے	57
1958	بچی	57
1959	بیرونی	57
1960	تصاویر	57
1961	جولائی	57
1962	خصوصیات	57
1963	خطرے	57
1964	داستان	57
1965	دوڑ	57
1966	علمہ	57
1967	فکری	57
1968	مثلاً	57
1969	مسافر	57
1970	مقبولیت	57
1971	ناکامی	57
1972	ورلڈ	57
1973	پلان	57
1974	پیشکش	57
1975	چیک	57
1976	ڈرائیور	57
1977	کشتی	57
1978	کمرہ	57
1979	گردوں	57
1980	ہنس	57
1981	افواج	56
1982	انٹرنیٹ	56
1983	انگلینڈ	56
1984	بانی	56
1985	بقول	56
1986	بھیجا	56
1987	ترجمان	56
1988	دادا	56
1989	درپیش	56
1990	دفاع	56
1991	سنی	56
1992	سول	56
1993	ضائع	56
1994	عالیہ	56
1995	فطرت	56
1996	قاسم	56
1997	ممکنہ	56
1998	موضوعات	56
1999	پارلیمنٹ	56
2000	پندرہ	56
2001	کروایا	56
2002	کہاکہ	56
2003	گری	56
2004	ہندی	56
