rank	word	frequency
1407	Նիկոլ	78
1408	Փաշինյանը	78
1409	ամենի	78
1410	արժեքը	78
1411	արի	78
1412	ընդ	78
1413	լուծման	78
1414	կյանքից	78
1415	ձգտում	78
1416	ձեռքերը	78
1417	յոթ	78
1418	շարունակել	78
1419	պետությունը	78
1420	ռազմավարության	78
1421	տեր	78
1422	Բա	77
1423	Բոլոր	77
1424	Դեռ	77
1425	Եվրոպական	77
1426	Եվրոպայի	77
1427	Կ	77
1428	Հա	77
1429	Հայաստանն	77
1430	այսպիսի	77
1431	անվանում	77
1432	արվեստը	77
1433	բացարձակ	77
1434	գործընթացում	77
1435	երկաթի	77
1436	զինվորական	77
1437	կազմակերպել	77
1438	համոզված	77
1439	մոտեցավ	77
1440	ուժը	77
1441	չափ	77
1442	ստացված	77
1443	ստեղծվել	77
1444	ԱԺ	76
1445	Թումանյանի	76
1446	Հետևաբար	76
1447	առաջարկում	76
1448	առավելագույն	76
1449	գա	76
1450	գիտի	76
1451	եկող	76
1452	եղանակով	76
1453	իրենից	76
1454	խմում	76
1455	հաճելի	76
1456	հասցրել	76
1457	մակարդակը	76
1458	մութ	76
1459	նոյեմբերի	76
1460	շունչ	76
1461	ուսումնասիրության	76
1462	պատճառ	76
1463	ռեժիսոր	76
1464	վախենում	76
1465	վրայ	76
1466	վրան	76
1467	տղայի	76
1468	Չեմ	75
1469	ամերիկյան	75
1470	ավագ	75
1471	ավել	75
1472	դիմել	75
1473	ընտանիքը	75
1474	լինելը	75
1475	խումբը	75
1476	կարեւոր	75
1477	կենտրոն	75
1478	հողը	75
1479	պահի	75
1480	պահպանել	75
1481	ստացվում	75
1482	տեխնոլոգիական	75
1483	տված	75
1484	Գ	74
1485	Երևի	74
1486	անկանոն	74
1487	ասեմ	74
1488	երազում	74
1489	լեզուն	74
1490	խաղի	74
1491	կարողացել	74
1492	կնոջը	74
1493	կոչվում	74
1494	կոռուպցիայի	74
1495	որովհետեւ	74
1496	չունեմ	74
1497	պահը	74
1498	պատկերը	74
1499	պարբերաբար	74
1500	սահմանում	74
1501	սույն	74
1502	տեղն	74
1503	տղամարդ	74
1504	օժտված	74
1505	Ադրբեջանը	73
1506	Նշված	73
1507	արդի	73
1508	արևելյան	73
1509	բնույթի	73
1510	գետնին	73
1511	գործողությունները	73
1512	ելնելով	73
1513	էլեկտրական	73
1514	թիվ	73
1515	իրականացվող	73
1516	լեզվով	73
1517	խոսքի	73
1518	խորհրդարանական	73
1519	հայրենիքի	73
1520	հանդիսանում	73
1521	հասկանալու	73
1522	հնարավորությունները	73
1523	նշան	73
1524	շարժման	73
1525	շուկայի	73
1526	պատշաճ	73
1527	վերջինս	73
1528	տարածված	73
1529	փոխել	73
1530	Ալեքսանդր	72
1531	Նույնիսկ	72
1532	ավարտել	72
1533	բանաստեղծի	72
1534	դոլար	72
1535	եկեղեցին	72
1536	երգը	72
1537	ընթացքը	72
1538	ժամանակավոր	72
1539	ժամանակներում	72
1540	լրացուցիչ	72
1541	ծննդյան	72
1542	կարգով	72
1543	կարդալ	72
1544	հարակից	72
1545	հնարավորությունը	72
1546	ձայնով	72
1547	մեքենայի	72
1548	մեքենան	72
1549	մշակված	72
1550	նուրբ	72
1551	ոտքերի	72
1552	ուսումնական	72
1553	սերը	72
1554	սիրուն	72
1555	վեպը	72
1556	փողոցի	72
1557	քաղաքականություն	72
1558	օդի	72
1559	Այժմ	71
1560	ՌԴ	71
1561	աղջկան	71
1562	աշխատանքների	71
1563	արյան	71
1564	բաղկացած	71
1565	գաղտնի	71
1566	դատարանի	71
1567	երեխայի	71
1568	իմաստը	71
1569	կունենա	71
1570	հարցերը	71
1571	հետևաբար	71
1572	մասնակից	71
1573	նվազել	71
1574	ուժերը	71
1575	պատերազմից	71
1576	սկսվել	71
1577	տխուր	71
1578	օրենքով	71
1579	Գերմանիայի	70
1580	Լեռնային	70
1581	Հ	70
1582	Սարգսյանը	70
1583	ամենայն	70
1584	ամսվա	70
1585	առած	70
1586	ավելորդ	70
1587	բոլորն	70
1588	գիրք	70
1589	դիմում	70
1590	զգաց	70
1591	ընտանեկան	70
1592	ինչպիսին	70
1593	խորհուրդ	70
1594	ծառի	70
1595	ծրագիր	70
1596	կողմում	70
1597	կտոր	70
1598	հասանելի	70
1599	հասկացա	70
1600	հարևան	70
1601	մահը	70
1602	ներկայացուցիչ	70
1603	նույնքան	70
1604	ուսանողների	70
1605	սկսեցի	70
1606	տատս	70
1607	փաստը	70
1608	փողոց	70
1609	Արդյունքում	69
1610	բակում	69
1611	գիտակցության	69
1612	գործունեություն	69
1613	գրողի	69
1614	էթնիկ	69
1615	թեման	69
1616	թվաց	69
1617	ինքնուրույն	69
1618	հակակոռուպցիոն	69
1619	հայերը	69
1620	ձեռքին	69
1621	ներքև	69
1622	ուշադիր	69
1623	պատասխանում	69
1624	ռիսկ	69
1625	քնած	69
1626	Ավելին	68
1627	անշուշտ	68
1628	աշխարհաքաղաքական	68
1629	արհեստական	68
1630	գործնական	68
1631	դաշտի	68
1632	եկա	68
1633	երկուսն	68
1634	ընկերությունը	68
1635	ժողովի	68
1636	ժպտում	68
1637	կոմիտեի	68
1638	համապատասխանում	68
1639	հանրապետության	68
1640	հասարակ	68
1641	մշակվել	68
1642	նախագծի	68
1643	ոմանք	68
1644	որդուն	68
1645	պետություն	68
1646	սառը	68
1647	սենյակում	68
1648	սերունդների	68
1649	տարածքի	68
1650	տարում	68
1651	փորձի	68
1652	օգտագործվում	68
1653	Գուցե	67
1654	Կարեն	67
1655	Փոքր	67
1656	անհայտ	67
1657	անհատական	67
1658	անձամբ	67
1659	աջակցության	67
1660	առողջության	67
1661	աստիճանի	67
1662	արդար	67
1663	բացել	67
1664	բերելու	67
1665	դեպքերի	67
1666	ընտրել	67
1667	ժողովուրդը	67
1668	իրականությունը	67
1669	կեղծ	67
1670	կողմի	67
1671	հայության	67
1672	հայտարարել	67
1673	հոգի	67
1674	հորս	67
1675	մասնակցելու	67
1676	միայնակ	67
1677	մինչեւ	67
1678	միջից	67
1679	ներկայացուցիչների	67
1680	նկարում	67
1681	շարունակեց	67
1682	ուշադրության	67
1683	սարսափելի	67
1684	սեղանին	67
1685	սպանել	67
1686	ստեղծագործության	67
1687	տանել	67
1688	փորձը	67
1689	ֆիլմերի	67
1690	Այլ	66
1691	Կոմիտասի	66
1692	Հին	66
1693	Որոշ	66
1694	Չգիտեմ	66
1695	անհրաժեշտություն	66
1696	բառը	66
1697	գործերը	66
1698	դարում	66
1699	զուտ	66
1700	էդպես	66
1701	թվականներին	66
1702	հասկանալի	66
1703	մասնագետների	66
1704	շարունակվում	66
1705	ոլորտը	66
1706	չպետք	66
1707	սպասարկման	66
1708	վերցնում	66
1709	փոփոխության	66
1710	քաղաքային	66
1711	օրերի	66
1712	ֆիլմերը	66
1713	ֆրանսիական	66
1714	Արևելյան	65
1715	անձնակազմի	65
1716	անմիջական	65
1717	առմամբ	65
1718	արժեք	65
1719	բանից	65
1720	բարակ	65
1721	գումարը	65
1722	դարձնել	65
1723	ընտրության	65
1724	թարմ	65
1725	ինչից	65
1726	լաց	65
1727	կատարած	65
1728	հանդիպման	65
1729	հատվածում	65
1730	հարկի	65
1731	հուլիսի	65
1732	յուրաքանչյուրը	65
1733	նույնն	65
1734	նստեց	65
1735	սկիզբ	65
1736	ստեղծվում	65
1737	վերը	65
1738	վերջերս	65
1739	տակից	65
1740	տեսական	65
1741	Կարող	64
1742	Նախ	64
1743	Ոսկե	64
1744	Սև	64
1745	առավ	64
1746	բայերի	64
1747	գիտես	64
1748	դրանցից	64
1749	երեխաներին	64
1750	զանազան	64
1751	էստեղ	64
1752	ընկեր	64
1753	իրականացնում	64
1754	համընդհանուր	64
1755	հայտնում	64
1756	հիշել	64
1757	հիշեցնում	64
1758	հո	64
1759	մանրամասն	64
1760	մտել	64
1761	նայելով	64
1762	շահագործման	64
1763	ունես	64
1764	չունենք	64
1765	պատի	64
1766	սերնդի	64
1767	սիրով	64
1768	սկսվեց	64
1769	ստիպում	64
1770	տարել	64
1771	տեղակալ	64
1772	տվյալները	64
1773	տրվում	64
1774	քանակը	64
1775	օգտակար	64
1776	Արթուր	63
1777	Կարոն	63
1778	Հանրապետությունում	63
1779	Հաջորդ	63
1780	Մոսկվայում	63
1781	Տիգրան	63
1782	անձինք	63
1783	աշխարհին	63
1784	արված	63
1785	բանը	63
1786	գումար	63
1787	զբաղվում	63
1788	ընդունվել	63
1789	թանկ	63
1790	ժառանգության	63
1791	ժողովրդին	63
1792	կապերի	63
1793	կատարյալ	63
1794	հաղորդում	63
1795	հեռավոր	63
1796	հիվանդության	63
1797	հոգեկան	63
1798	միթե	63
1799	չինական	63
1800	պարունակում	63
1801	սովորում	63
1802	տրանսպորտային	63
1803	քարտուղար	63
1804	քննարկում	63
1805	օրերը	63
1806	Միշտ	62
1807	ամենօրյա	62
1808	այդտեղ	62
1809	այո	62
1810	անուն	62
1811	անտարբեր	62
1812	աշխատող	62
1813	առավոտ	62
1814	առնել	62
1815	աստիճան	62
1816	բացառապես	62
1817	գաղափարական	62
1818	գործել	62
1819	ենթարկվել	62
1820	ընթանում	62
1821	ընկերների	62
1822	թողնելով	62
1823	իրավիճակի	62
1824	կատարման	62
1825	հայրենի	62
1826	հարցերով	62
1827	հիմնարար	62
1828	հնարավորինս	62
1829	ձայնի	62
1830	ձևավորված	62
1831	ճշգրիտ	62
1832	մեղմ	62
1833	միանգամայն	62
1834	նորմալ	62
1835	շան	62
1836	շարունակական	62
1837	ուղարկել	62
1838	պայքարում	62
1839	սեպտեմբերի	62
1840	սովետական	62
1841	վարչապետ	62
1842	վերադառնալ	62
1843	տղամարդկանց	62
1844	Այնուամենայնիվ	61
1845	Ձեզ	61
1846	Մինչդեռ	61
1847	անծանոթ	61
1848	անսպասելի	61
1849	առնչվող	61
1850	գնել	61
1851	գործողության	61
1852	էնքան	61
1853	իրականացումը	61
1854	լույսը	61
1855	կապի	61
1856	կգա	61
1857	հայաստանյան	61
1858	հավաքվում	61
1859	հատվածը	61
1860	հնարավորությունների	61
1861	հնչում	61
1862	մայր	61
1863	մասում	61
1864	մարմին	61
1865	ներառյալ	61
1866	ներդրումային	61
1867	ներկայումս	61
1868	չգիտես	61
1869	չգիտեր	61
1870	պատասխանատվության	61
1871	ջահել	61
1872	սպորտի	61
1873	վերահսկողության	61
1874	տարածք	61
1875	տարածքների	61
1876	տեղեկացված	61
1877	տղամարդիկ	61
1878	ցած	61
1879	Միացյալ	60
1880	Ուզում	60
1881	Սարգիս	60
1882	Փաշինյանի	60
1883	ազդում	60
1884	առանձնահատկությունները	60
1885	արդյունաբերական	60
1886	բնույթ	60
1887	գյուղ	60
1888	գրավում	60
1889	դարձյալ	60
1890	երեկ	60
1891	զբաղվել	60
1892	թափ	60
1893	թէ	60
1894	թվականների	60
1895	խաղաղության	60
1896	կանգնեց	60
1897	կապը	60
1898	հազվադեպ	60
1899	հաստատված	60
1900	հասցնում	60
1901	հավաքել	60
1902	մշակել	60
1903	շուկայում	60
1904	ոտքերը	60
1905	ուժով	60
1906	պատկանում	60
1907	վայրի	60
1908	փոխվում	60
1909	օգնության	60
1910	Այնտեղ	59
1911	Ուրեմն	59
1912	Ռուսաստանը	59
1913	Քիչ	59
1914	ամբողջովին	59
1915	անկեղծ	59
1916	անհրաժեշտությունը	59
1917	անձը	59
1918	աշխատանքներ	59
1919	արժանացել	59
1920	բանակի	59
1921	բնականաբար	59
1922	գինի	59
1923	գիտեն	59
1924	գնալով	59
1925	դատավարական	59
1926	դարձած	59
1927	ընտրությունների	59
1928	ժպտաց	59
1929	ինքնին	59
1930	իջնում	59
1931	ծիծաղում	59
1932	կազմված	59
1933	կլինեն	59
1934	հետազոտության	59
1935	հետևել	59
1936	նյութական	59
1937	ուրիշների	59
1938	պարզվեց	59
1939	պնդում	59
1940	ստացած	59
1941	տեղեկատվության	59
1942	տոկոսը	59
1943	Գրիգոր	58
1944	Ելենա	58
1945	ԽՍՀՄ	58
1946	Կամ	58
1947	Կինը	58
1948	Ուկրաինայի	58
1949	Չէ	58
1950	Քաղաքացիական	58
1951	անիմաստ	58
1952	անհատի	58
1953	բառերի	58
1954	բացում	58
1955	գիշերվա	58
1956	գնահատում	58
1957	գործեր	58
1958	գտնելու	58
1959	դեղին	58
1960	ետևից	58
1961	երեխաները	58
1962	եւս	58
1963	զարմանալի	58
1964	էությունը	58
1965	ընդգծում	58
1966	թանգարան	58
1967	թեկուզ	58
1968	իմաստ	58
1969	խմբակցության	58
1970	ծեր	58
1971	ծնված	58
1972	կարգը	58
1973	հակառակը	58
1974	հայտնվեց	58
1975	հավատարիմ	58
1976	հերոսների	58
1977	հնարավորություններ	58
1978	հրապարակում	58
1979	մարդկության	58
1980	մնա	58
1981	նկարիչ	58
1982	պահանջները	58
1983	սուրբ	58
1984	տեղափոխվել	58
1985	տվեցին	58
1986	փիլիսոփայական	58
1987	փոխաբերական	58
1988	փոխադարձ	58
1989	քամին	58
1990	Ամբողջ	57
1991	Աստծու	57
1992	Խաչատրյանը	57
1993	Հաշվի	57
1994	Հարավային	57
1995	Հետագայում	57
1996	Միևնույն	57
1997	Որ	57
1998	Վ	57
1999	Քո	57
2000	անհրաժեշտության	57
2001	անցնել	57
2002	առկայությունը	57
2003	արդարադատության	57
2004	բարեփոխումների	57
2005	բարձրացնել	57
2006	գծով	57
2007	գործընթաց	57
2008	դաշտում	57
2009	երկարատև	57
2010	զերծ	57
2011	իրադարձությունների	57
2012	լուծելու	57
2013	կառույցների	57
2014	մեռած	57
2015	պատերազմ	57
2016	պատկերացնում	57
2017	սահմանադրական	57
2018	վերցրեց	57
2019	տես	57
2020	քննարկել	57
